SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
481,01/31/2020,,Italy,1/31/2020 23:59,2.0,0.0,0.0
540,02/01/2020,,Italy,1/31/2020 8:15,2.0,0.0,0.0
609,02/02/2020,,Italy,2020-01-31T08:15:53,2.0,0.0,0.0
676,02/03/2020,,Italy,2020-01-31T08:15:53,2.0,0.0,0.0
744,02/04/2020,,Italy,2020-01-31T08:15:53,2.0,0.0,0.0
815,02/05/2020,,Italy,2020-01-31T08:15:53,2.0,0.0,0.0
886,02/06/2020,,Italy,2020-01-31T08:15:53,2.0,0.0,0.0
956,02/07/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1028,02/08/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1100,02/09/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1173,02/10/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1245,02/11/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1318,02/12/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1391,02/13/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1465,02/14/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1540,02/15/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1615,02/16/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1690,02/17/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1765,02/18/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1840,02/19/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1917,02/20/2020,,Italy,2020-02-07T17:53:02,3.0,0.0,0.0
1980,02/21/2020,,Italy,2020-02-21T23:33:06,20.0,1.0,0.0
2061,02/22/2020,,Italy,2020-02-22T23:43:02,62.0,2.0,1.0
2133,02/23/2020,,Italy,2020-02-23T23:43:02,155.0,3.0,2.0
2216,02/24/2020,,Italy,2020-02-24T23:43:01,229.0,7.0,1.0
2302,02/25/2020,,Italy,2020-02-25T18:55:32,322.0,10.0,1.0
2394,02/26/2020,,Italy,2020-02-26T23:43:03,453.0,12.0,3.0
2491,02/27/2020,,Italy,2020-02-27T23:23:02,655.0,17.0,45.0
2594,02/28/2020,,Italy,2020-02-28T20:13:09,888.0,21.0,46.0
2705,02/29/2020,,Italy,2020-02-29T18:03:05,1128.0,29.0,46.0
2821,03/01/2020,,Italy,2020-03-01T23:23:02,1694.0,34.0,83.0
2946,03/02/2020,,Italy,2020-03-02T20:23:16,2036.0,52.0,149.0
3087,03/03/2020,,Italy,2020-03-03T20:03:06,2502.0,79.0,160.0
3238,03/04/2020,,Italy,2020-03-04T19:23:03,3089.0,107.0,276.0
3398,03/05/2020,,Italy,2020-03-05T17:43:03,3858.0,148.0,414.0
3572,03/06/2020,,Italy,2020-03-06T17:33:03,4636.0,197.0,523.0
3770,03/07/2020,,Italy,2020-03-07T17:33:03,5883.0,233.0,589.0
3994,03/08/2020,,Italy,2020-03-08T18:03:04,7375.0,366.0,622.0
4249,03/09/2020,,Italy,2020-03-09T18:13:11,9172.0,463.0,724.0
4515,03/10/2020,,Italy,2020-03-10T17:53:02,10149.0,631.0,724.0
4721,03/11/2020,,Italy,2020-03-11T21:33:02,12462.0,827.0,1045.0
4937,03/12/2020,,Italy,2020-03-11T21:33:02,12462.0,827.0,1045.0
5216,03/13/2020,,Italy,2020-03-11T20:00:00,17660.0,1266.0,1439.0
5385,03/14/2020,,Italy,2020-03-14T20:13:16,21157.0,1441.0,1966.0
5634,03/15/2020,,Italy,2020-03-14T20:13:16,24747.0,1809.0,2335.0
5892,03/16/2020,,Italy,2020-03-16T17:33:03,27980.0,2158.0,2749.0
6164,03/17/2020,,Italy,2020-03-17T18:33:02,31506.0,2503.0,2941.0
6440,03/18/2020,,Italy,2020-03-18T17:33:05,35713.0,2978.0,4025.0
6724,03/19/2020,,Italy,2020-03-19T17:43:03,41035.0,3405.0,4440.0
7016,03/20/2020,,Italy,2020-03-20T17:43:03,47021.0,4032.0,4440.0
7315,03/21/2020,,Italy,2020-03-21T17:43:03,53578.0,4825.0,6072.0
7692,03/22/2020,,Italy,3/8/20 5:31,59138.0,5476.0,7024.0
7990,03/23/2020,,Italy,2020-03-23 23:23:20,63927.0,6077.0,7432.0
8285,03/24/2020,,Italy,2020-03-24 23:41:50,69176.0,6820.0,8326.0
8585,03/25/2020,,Italy,2020-03-25 23:37:49,74386.0,7503.0,9362.0
8887,03/26/2020,,Italy,2020-03-26 23:53:24,80589.0,8215.0,10361.0
9194,03/27/2020,,Italy,2020-03-27 23:27:48,86498.0,9134.0,10950.0
9501,03/28/2020,,Italy,3/8/20 5:31,92472.0,10023.0,12384.0
9812,03/29/2020,,Italy,3/8/20 5:31,97689.0,10779.0,13030.0
10124,03/30/2020,,Italy,3/8/20 5:31,101739.0,11591.0,14620.0
10437,03/31/2020,,Italy,2020-03-31 23:49:27,105792.0,12428.0,15729.0
10750,04/01/2020,,Italy,2020-04-01 22:04:58,110574.0,13155.0,16847.0
11063,04/02/2020,,Italy,4/2/20 8:53,115242.0,13915.0,18278.0
11378,04/03/2020,,Italy,2020-04-03 22:52:45,119827.0,14681.0,19758.0
11693,04/04/2020,,Italy,4/4/20 9:38,124632.0,15362.0,20996.0
12009,04/05/2020,,Italy,2020-04-05 23:13:44,128948.0,15887.0,21815.0
12328,04/06/2020,,Italy,4/6/20 9:37,132547.0,16523.0,22837.0
12648,04/07/2020,,Italy,2020-04-07 23:11:31,135586.0,17127.0,24392.0
12968,04/08/2020,,Italy,2020-04-08 22:59:00,139422.0,17669.0,26491.0
13288,04/09/2020,,Italy,2020-04-09 23:09:19,143626.0,18279.0,28470.0
13608,04/10/2020,,Italy,2020-04-10 23:01:43,147577.0,18849.0,30455.0
13929,04/11/2020,,Italy,2020-04-11 22:52:46,152271.0,19468.0,32534.0
14250,04/12/2020,,Italy,2020-04-12 23:25:00,156363.0,19899.0,34211.0
14570,04/13/2020,,Italy,2020-04-13 23:15:42,159516.0,20465.0,35435.0
14890,04/14/2020,,Italy,2020-04-14 23:41:11,162488.0,21067.0,37130.0
15210,04/15/2020,,Italy,2020-04-15 23:04:26,165155.0,21645.0,38092.0
15530,04/16/2020,,Italy,2020-04-16 23:38:19,168941.0,22170.0,40164.0
15850,04/17/2020,,Italy,2020-04-17 23:38:48,172434.0,22745.0,42727.0
16170,04/18/2020,,Italy,2020-04-18 22:40:18,175925.0,23227.0,44927.0
16490,04/19/2020,,Italy,2020-04-19 23:49:05,178972.0,23660.0,47055.0
16810,04/20/2020,,Italy,2020-04-20 23:44:50,181228.0,24114.0,48877.0
17130,04/21/2020,,Italy,2020-04-21 23:39:09,183957.0,24648.0,51600.0
17450,04/22/2020,,Italy,2020-04-22 23:38:57,187327.0,25085.0,54543.0
17769,04/23/2020,,Italy,2020-04-24 03:31:35,189973.0,25549.0,57576.0
18089,04/24/2020,,Italy,2020-04-25 06:31:19,192994.0,25969.0,60498.0
18408,04/25/2020,,Italy,2020-04-26 02:31:18,195351.0,26384.0,63120.0
18727,04/26/2020,,Italy,2020-04-27 02:31:20,197675.0,26644.0,64928.0
19046,04/27/2020,,Italy,2020-04-28 02:31:20,199414.0,26977.0,66624.0
19367,04/28/2020,,Italy,2020-04-29 02:32:29,201505.0,27359.0,68941.0
19688,04/29/2020,,Italy,2020-04-30 02:32:27,203591.0,27682.0,71252.0
20010,04/30/2020,,Italy,2020-05-01 02:32:28,205463.0,27967.0,75945.0
20333,05/01/2020,,Italy,2020-05-02 02:32:27,207428.0,28236.0,78249.0
20656,05/02/2020,,Italy,2020-05-03 02:32:28,209328.0,28710.0,79914.0
20979,05/03/2020,,Italy,2020-05-04 02:32:28,210717.0,28884.0,81654.0
21302,05/04/2020,,Italy,2020-05-05 02:32:34,211938.0,29079.0,82879.0
21625,05/05/2020,,Italy,2020-05-06 02:32:31,213013.0,29315.0,85231.0
21948,05/06/2020,,Italy,2020-05-07 02:32:28,214457.0,29684.0,93245.0
22271,05/07/2020,,Italy,2020-05-08 02:32:32,215858.0,29958.0,96276.0
22594,05/08/2020,,Italy,2020-05-09 02:32:35,217185.0,30201.0,99023.0
22917,05/09/2020,,Italy,2020-05-10 02:32:30,218268.0,30395.0,103031.0
23240,05/10/2020,,Italy,2020-05-11 02:32:30,219070.0,30560.0,105186.0
23563,05/11/2020,,Italy,2020-05-12 03:32:27,219814.0,30739.0,106587.0
23886,05/12/2020,,Italy,2020-05-13 03:32:26,221216.0,30911.0,109039.0
24209,05/13/2020,,Italy,2020-05-14 03:32:28,222104.0,31106.0,112541.0
24633,05/14/2020,Abruzzo,Italy,2020-05-15 02:33:02,3136.0,379.0,1275.0
24648,05/14/2020,Basilicata,Italy,2020-05-15 02:33:02,389.0,27.0,235.0
24659,05/14/2020,Calabria,Italy,2020-05-15 02:33:02,1143.0,95.0,524.0
24661,05/14/2020,Campania,Italy,2020-05-15 02:33:02,4639.0,394.0,2480.0
24678,05/14/2020,Emilia-Romagna,Italy,2020-05-15 02:33:02,27056.0,3930.0,16825.0
24685,05/14/2020,Friuli Venezia Giulia,Italy,2020-05-15 02:33:02,3161.0,317.0,2074.0
24721,05/14/2020,Lazio,Italy,2020-05-15 02:33:02,7291.0,595.0,2600.0
24723,05/14/2020,Liguria,Italy,2020-05-15 02:33:02,8995.0,1329.0,5006.0
24724,05/14/2020,Lombardia,Italy,2020-05-15 02:33:02,83820.0,15296.0,38568.0
24730,05/14/2020,Marche,Italy,2020-05-15 02:33:02,6603.0,974.0,2725.0
24741,05/14/2020,Molise,Italy,2020-05-15 02:33:02,403.0,22.0,152.0
24769,05/14/2020,P.A. Bolzano,Italy,2020-05-15 02:33:02,2578.0,290.0,1908.0
24770,05/14/2020,P.A. Trento,Italy,2020-05-15 02:33:02,4315.0,448.0,3362.0
24773,05/14/2020,Piemonte,Italy,2020-05-15 02:33:02,29209.0,3493.0,13825.0
24776,05/14/2020,Puglia,Italy,2020-05-15 02:33:02,4357.0,461.0,1643.0
24789,05/14/2020,Sardegna,Italy,2020-05-15 02:33:02,1345.0,125.0,755.0
24797,05/14/2020,Sicilia,Italy,2020-05-15 02:33:02,3366.0,263.0,1249.0
24809,05/14/2020,Toscana,Italy,2020-05-15 02:33:02,9859.0,973.0,5498.0
24811,05/14/2020,Umbria,Italy,2020-05-15 02:33:02,1420.0,73.0,1255.0
24814,05/14/2020,Valle d'Aosta,Italy,2020-05-15 02:33:02,1166.0,141.0,945.0
24815,05/14/2020,Veneto,Italy,2020-05-15 02:33:02,18845.0,1743.0,12384.0
25010,05/15/2020,Abruzzo,Italy,2020-05-16 02:32:19,3148.0,381.0,1313.0
25025,05/15/2020,Basilicata,Italy,2020-05-16 02:32:19,389.0,27.0,242.0
25036,05/15/2020,Calabria,Italy,2020-05-16 02:32:19,1144.0,95.0,544.0
25038,05/15/2020,Campania,Italy,2020-05-16 02:32:19,4654.0,396.0,2522.0
25055,05/15/2020,Emilia-Romagna,Italy,2020-05-16 02:32:19,27110.0,3943.0,17166.0
25062,05/15/2020,Friuli Venezia Giulia,Italy,2020-05-16 02:32:19,3175.0,318.0,2116.0
25098,05/15/2020,Lazio,Italy,2020-05-16 02:32:19,7364.0,604.0,2672.0
25100,05/15/2020,Liguria,Italy,2020-05-16 02:32:19,9060.0,1336.0,5121.0
25101,05/15/2020,Lombardia,Italy,2020-05-16 02:32:19,84119.0,15411.0,40962.0
25107,05/15/2020,Marche,Italy,2020-05-16 02:32:19,6619.0,977.0,2847.0
25118,05/15/2020,Molise,Italy,2020-05-16 02:32:19,407.0,22.0,158.0
25146,05/15/2020,P.A. Bolzano,Italy,2020-05-16 02:32:19,2578.0,290.0,1929.0
25147,05/15/2020,P.A. Trento,Italy,2020-05-16 02:32:19,4318.0,451.0,3461.0
25150,05/15/2020,Piemonte,Italy,2020-05-16 02:32:19,29346.0,3557.0,14676.0
25153,05/15/2020,Puglia,Italy,2020-05-16 02:32:19,4366.0,461.0,1724.0
25166,05/15/2020,Sardegna,Italy,2020-05-16 02:32:19,1348.0,125.0,762.0
25174,05/15/2020,Sicilia,Italy,2020-05-16 02:32:19,3374.0,263.0,1351.0
25186,05/15/2020,Toscana,Italy,2020-05-16 02:32:19,9883.0,976.0,5739.0
25188,05/15/2020,Umbria,Italy,2020-05-16 02:32:19,1422.0,73.0,1259.0
25191,05/15/2020,Valle d'Aosta,Italy,2020-05-16 02:32:19,1172.0,142.0,953.0
25192,05/15/2020,Veneto,Italy,2020-05-16 02:32:19,18889.0,1762.0,12688.0
25387,05/16/2020,Abruzzo,Italy,2020-05-17 02:32:32,3178.0,383.0,1372.0
25402,05/16/2020,Basilicata,Italy,2020-05-17 02:32:32,390.0,27.0,250.0
25413,05/16/2020,Calabria,Italy,2020-05-17 02:32:32,1151.0,95.0,582.0
25415,05/16/2020,Campania,Italy,2020-05-17 02:32:32,4668.0,396.0,2562.0
25432,05/16/2020,Emilia-Romagna,Italy,2020-05-17 02:32:32,27182.0,3960.0,17370.0
25439,05/16/2020,Friuli Venezia Giulia,Italy,2020-05-17 02:32:32,3183.0,319.0,2184.0
25475,05/16/2020,Lazio,Italy,2020-05-17 02:32:32,7396.0,616.0,2758.0
25477,05/16/2020,Liguria,Italy,2020-05-17 02:32:32,9111.0,1346.0,5232.0
25478,05/16/2020,Lombardia,Italy,2020-05-17 02:32:32,84518.0,15450.0,41389.0
25484,05/16/2020,Marche,Italy,2020-05-17 02:32:32,6642.0,982.0,3003.0
25495,05/16/2020,Molise,Italy,2020-05-17 02:32:32,410.0,22.0,173.0
25523,05/16/2020,P.A. Bolzano,Italy,2020-05-17 02:32:32,2578.0,290.0,1945.0
25524,05/16/2020,P.A. Trento,Italy,2020-05-17 02:32:32,4326.0,453.0,3528.0
25527,05/16/2020,Piemonte,Italy,2020-05-17 02:32:32,29483.0,3594.0,15187.0
25530,05/16/2020,Puglia,Italy,2020-05-17 02:32:32,4374.0,463.0,1807.0
25543,05/16/2020,Sardegna,Italy,2020-05-17 02:32:32,1352.0,125.0,812.0
25551,05/16/2020,Sicilia,Italy,2020-05-17 02:32:32,3382.0,265.0,1458.0
25563,05/16/2020,Toscana,Italy,2020-05-17 02:32:32,9913.0,979.0,5991.0
25565,05/16/2020,Umbria,Italy,2020-05-17 02:32:32,1422.0,73.0,1268.0
25568,05/16/2020,Valle d'Aosta,Italy,2020-05-17 02:32:32,1173.0,142.0,956.0
25569,05/16/2020,Veneto,Italy,2020-05-17 02:32:32,18928.0,1783.0,12983.0
25764,05/17/2020,Abruzzo,Italy,2020-05-18 02:32:21,3186.0,385.0,1379.0
25779,05/17/2020,Basilicata,Italy,2020-05-18 02:32:21,392.0,27.0,261.0
25790,05/17/2020,Calabria,Italy,2020-05-18 02:32:21,1151.0,95.0,634.0
25792,05/17/2020,Campania,Italy,2020-05-18 02:32:21,4684.0,396.0,2592.0
25809,05/17/2020,Emilia-Romagna,Italy,2020-05-18 02:32:21,27232.0,3973.0,17603.0
25816,05/17/2020,Friuli Venezia Giulia,Italy,2020-05-18 02:32:21,3191.0,319.0,2218.0
25852,05/17/2020,Lazio,Italy,2020-05-18 02:32:21,7446.0,622.0,2914.0
25854,05/17/2020,Liguria,Italy,2020-05-18 02:32:21,9159.0,1355.0,5348.0
25855,05/17/2020,Lombardia,Italy,2020-05-18 02:32:21,84844.0,15519.0,41895.0
25861,05/17/2020,Marche,Italy,2020-05-18 02:32:21,6667.0,984.0,3118.0
25872,05/17/2020,Molise,Italy,2020-05-18 02:32:21,411.0,22.0,173.0
25900,05/17/2020,P.A. Bolzano,Italy,2020-05-18 02:32:21,2581.0,290.0,1977.0
25901,05/17/2020,P.A. Trento,Italy,2020-05-18 02:32:21,4338.0,453.0,3584.0
25904,05/17/2020,Piemonte,Italy,2020-05-18 02:32:21,29547.0,3612.0,15696.0
25907,05/17/2020,Puglia,Italy,2020-05-18 02:32:21,4379.0,470.0,1892.0
25920,05/17/2020,Sardegna,Italy,2020-05-18 02:32:21,1353.0,125.0,823.0
25928,05/17/2020,Sicilia,Italy,2020-05-18 02:32:21,3388.0,267.0,1566.0
25940,05/17/2020,Toscana,Italy,2020-05-18 02:32:21,9948.0,984.0,6162.0
25942,05/17/2020,Umbria,Italy,2020-05-18 02:32:21,1424.0,73.0,1273.0
25945,05/17/2020,Valle d'Aosta,Italy,2020-05-18 02:32:21,1173.0,143.0,962.0
25946,05/17/2020,Veneto,Italy,2020-05-18 02:32:21,18941.0,1794.0,13106.0
26141,05/18/2020,Abruzzo,Italy,2020-05-19 02:32:18,3193.0,388.0,1392.0
26156,05/18/2020,Basilicata,Italy,2020-05-19 02:32:18,392.0,27.0,272.0
26167,05/18/2020,Calabria,Italy,2020-05-19 02:32:18,1151.0,95.0,655.0
26169,05/18/2020,Campania,Italy,2020-05-19 02:32:18,4695.0,399.0,2623.0
26186,05/18/2020,Emilia-Romagna,Italy,2020-05-19 02:32:18,27267.0,3986.0,17756.0
26193,05/18/2020,Friuli Venezia Giulia,Italy,2020-05-19 02:32:18,3198.0,320.0,2257.0
26229,05/18/2020,Lazio,Italy,2020-05-19 02:32:18,7485.0,628.0,3031.0
26231,05/18/2020,Liguria,Italy,2020-05-19 02:32:18,9191.0,1367.0,5485.0
26232,05/18/2020,Lombardia,Italy,2020-05-19 02:32:18,85019.0,15543.0,42403.0
26238,05/18/2020,Marche,Italy,2020-05-19 02:32:18,6678.0,984.0,3379.0
26249,05/18/2020,Molise,Italy,2020-05-19 02:32:18,422.0,22.0,183.0
26277,05/18/2020,P.A. Bolzano,Italy,2020-05-19 02:32:18,2582.0,291.0,1984.0
26278,05/18/2020,P.A. Trento,Italy,2020-05-19 02:32:18,4351.0,453.0,3650.0
26281,05/18/2020,Piemonte,Italy,2020-05-19 02:32:18,29619.0,3632.0,16113.0
26284,05/18/2020,Puglia,Italy,2020-05-19 02:32:18,4386.0,471.0,1920.0
26297,05/18/2020,Sardegna,Italy,2020-05-19 02:32:18,1353.0,126.0,847.0
26305,05/18/2020,Sicilia,Italy,2020-05-19 02:32:18,3395.0,267.0,1589.0
26317,05/18/2020,Toscana,Italy,2020-05-19 02:32:18,9961.0,989.0,6399.0
26319,05/18/2020,Umbria,Italy,2020-05-19 02:32:18,1424.0,73.0,1274.0
26322,05/18/2020,Valle d'Aosta,Italy,2020-05-19 02:32:18,1174.0,143.0,971.0
26323,05/18/2020,Veneto,Italy,2020-05-19 02:32:18,18950.0,1803.0,13143.0
26518,05/19/2020,Abruzzo,Italy,2020-05-20 02:32:19,3197.0,389.0,1419.0
26533,05/19/2020,Basilicata,Italy,2020-05-20 02:32:19,393.0,27.0,282.0
26544,05/19/2020,Calabria,Italy,2020-05-20 02:32:19,1153.0,95.0,676.0
26546,05/19/2020,Campania,Italy,2020-05-20 02:32:19,4707.0,399.0,2790.0
26563,05/19/2020,Emilia-Romagna,Italy,2020-05-20 02:32:19,27314.0,3997.0,17987.0
26570,05/19/2020,Friuli Venezia Giulia,Italy,2020-05-20 02:32:19,3203.0,320.0,2283.0
26606,05/19/2020,Lazio,Italy,2020-05-20 02:32:19,7505.0,640.0,3079.0
26608,05/19/2020,Liguria,Italy,2020-05-20 02:32:19,9257.0,1376.0,5617.0
26609,05/19/2020,Lombardia,Italy,2020-05-20 02:32:19,85481.0,15597.0,42593.0
26615,05/19/2020,Marche,Italy,2020-05-20 02:32:19,6675.0,986.0,3561.0
26626,05/19/2020,Molise,Italy,2020-05-20 02:32:19,422.0,22.0,188.0
26654,05/19/2020,P.A. Bolzano,Italy,2020-05-20 02:32:19,2587.0,291.0,1988.0
26655,05/19/2020,P.A. Trento,Italy,2020-05-20 02:32:19,4358.0,455.0,3699.0
26658,05/19/2020,Piemonte,Italy,2020-05-20 02:32:19,29727.0,3679.0,16413.0
26661,05/19/2020,Puglia,Italy,2020-05-20 02:32:19,4396.0,473.0,1982.0
26674,05/19/2020,Sardegna,Italy,2020-05-20 02:32:19,1354.0,126.0,887.0
26682,05/19/2020,Sicilia,Italy,2020-05-20 02:32:19,3403.0,268.0,1611.0
26694,05/19/2020,Toscana,Italy,2020-05-20 02:32:19,9968.0,992.0,6653.0
26696,05/19/2020,Umbria,Italy,2020-05-20 02:32:19,1427.0,74.0,1287.0
26700,05/19/2020,Valle d'Aosta,Italy,2020-05-20 02:32:19,1175.0,143.0,983.0
26701,05/19/2020,Veneto,Italy,2020-05-20 02:32:19,18997.0,1820.0,13423.0
26893,05/20/2020,Abruzzo,Italy,2020-05-21 02:32:48,3205.0,389.0,1499.0
26921,05/20/2020,Basilicata,Italy,2020-05-21 02:32:48,393.0,27.0,293.0
26933,05/20/2020,Calabria,Italy,2020-05-21 02:32:48,1156.0,96.0,707.0
26935,05/20/2020,Campania,Italy,2020-05-21 02:32:48,4714.0,401.0,2871.0
26962,05/20/2020,Emilia-Romagna,Italy,2020-05-21 02:32:48,27364.0,4008.0,18258.0
26970,05/20/2020,Friuli Venezia Giulia,Italy,2020-05-21 02:32:48,3209.0,322.0,2291.0
27011,05/20/2020,Lazio,Italy,2020-05-21 02:32:48,7533.0,647.0,3100.0
27013,05/20/2020,Liguria,Italy,2020-05-21 02:32:48,9289.0,1386.0,5725.0
27014,05/20/2020,Lombardia,Italy,2020-05-21 02:32:48,85775.0,15662.0,43442.0
27024,05/20/2020,Marche,Italy,2020-05-21 02:32:48,6677.0,987.0,3716.0
27042,05/20/2020,Molise,Italy,2020-05-21 02:32:48,422.0,22.0,202.0
27076,05/20/2020,P.A. Bolzano,Italy,2020-05-21 02:32:48,2587.0,291.0,2024.0
27077,05/20/2020,P.A. Trento,Italy,2020-05-21 02:32:48,4368.0,455.0,3787.0
27085,05/20/2020,Piemonte,Italy,2020-05-21 02:32:48,29885.0,3718.0,17016.0
27089,05/20/2020,Puglia,Italy,2020-05-21 02:32:48,4407.0,478.0,2027.0
27112,05/20/2020,Sardegna,Italy,2020-05-21 02:32:48,1355.0,126.0,898.0
27121,05/20/2020,Sicilia,Italy,2020-05-21 02:32:48,3411.0,268.0,1620.0
27140,05/20/2020,Toscana,Italy,2020-05-21 02:32:48,9982.0,998.0,6867.0
27142,05/20/2020,Umbria,Italy,2020-05-21 02:32:48,1427.0,74.0,1287.0
27148,05/20/2020,Valle d'Aosta,Italy,2020-05-21 02:32:48,1175.0,143.0,986.0
27150,05/20/2020,Veneto,Italy,2020-05-21 02:32:48,19030.0,1832.0,13666.0
27345,05/21/2020,Abruzzo,Italy,2020-05-22 02:36:51,3212.0,391.0,1549.0
27373,05/21/2020,Basilicata,Italy,2020-05-22 02:36:51,394.0,27.0,307.0
27385,05/21/2020,Calabria,Italy,2020-05-22 02:36:51,1156.0,96.0,734.0
27387,05/21/2020,Campania,Italy,2020-05-22 02:36:51,4723.0,403.0,2947.0
27414,05/21/2020,Emilia-Romagna,Italy,2020-05-22 02:36:51,27417.0,4025.0,18466.0
27422,05/21/2020,Friuli Venezia Giulia,Italy,2020-05-22 02:36:51,3215.0,323.0,2314.0
27463,05/21/2020,Lazio,Italy,2020-05-22 02:36:51,7558.0,662.0,3259.0
27465,05/21/2020,Liguria,Italy,2020-05-22 02:36:51,9344.0,1397.0,5872.0
27466,05/21/2020,Lombardia,Italy,2020-05-22 02:36:51,86091.0,15727.0,43649.0
27476,05/21/2020,Marche,Italy,2020-05-22 02:36:51,6689.0,990.0,3867.0
27494,05/21/2020,Molise,Italy,2020-05-22 02:36:51,423.0,22.0,207.0
27528,05/21/2020,P.A. Bolzano,Italy,2020-05-22 02:36:51,2587.0,291.0,2046.0
27529,05/21/2020,P.A. Trento,Italy,2020-05-22 02:36:51,4378.0,455.0,3857.0
27537,05/21/2020,Piemonte,Italy,2020-05-22 02:36:51,29990.0,3742.0,17538.0
27541,05/21/2020,Puglia,Italy,2020-05-22 02:36:51,4413.0,478.0,2096.0
27564,05/21/2020,Sardegna,Italy,2020-05-22 02:36:51,1356.0,127.0,911.0
27573,05/21/2020,Sicilia,Italy,2020-05-22 02:36:51,3417.0,268.0,1627.0
27592,05/21/2020,Toscana,Italy,2020-05-22 02:36:51,10000.0,1004.0,7119.0
27594,05/21/2020,Umbria,Italy,2020-05-22 02:36:51,1429.0,74.0,1294.0
27600,05/21/2020,Valle d'Aosta,Italy,2020-05-22 02:36:51,1176.0,143.0,990.0
27602,05/21/2020,Veneto,Italy,2020-05-22 02:36:51,19038.0,1841.0,13911.0
27797,05/22/2020,Abruzzo,Italy,2020-05-23 02:32:42,3220.0,394.0,1647.0
27825,05/22/2020,Basilicata,Italy,2020-05-23 02:32:42,394.0,27.0,318.0
27837,05/22/2020,Calabria,Italy,2020-05-23 02:32:42,1157.0,96.0,759.0
27839,05/22/2020,Campania,Italy,2020-05-23 02:32:42,4733.0,404.0,3037.0
27866,05/22/2020,Emilia-Romagna,Italy,2020-05-23 02:32:42,27470.0,4037.0,18703.0
27874,05/22/2020,Friuli Venezia Giulia,Italy,2020-05-23 02:32:42,3227.0,325.0,2417.0
27915,05/22/2020,Lazio,Italy,2020-05-23 02:32:42,7589.0,669.0,3285.0
27917,05/22/2020,Liguria,Italy,2020-05-23 02:32:42,9389.0,1407.0,6074.0
27918,05/22/2020,Lombardia,Italy,2020-05-23 02:32:42,86384.0,15784.0,44667.0
27928,05/22/2020,Marche,Italy,2020-05-23 02:32:42,6697.0,990.0,3939.0
27946,05/22/2020,Molise,Italy,2020-05-23 02:32:42,426.0,22.0,220.0
27980,05/22/2020,P.A. Bolzano,Italy,2020-05-23 02:32:42,2590.0,291.0,2075.0
27981,05/22/2020,P.A. Trento,Italy,2020-05-23 02:32:42,4388.0,455.0,3326.0
27989,05/22/2020,Piemonte,Italy,2020-05-23 02:32:42,30077.0,3757.0,17868.0
27993,05/22/2020,Puglia,Italy,2020-05-23 02:32:42,4440.0,482.0,2120.0
28016,05/22/2020,Sardegna,Italy,2020-05-23 02:32:42,1356.0,128.0,922.0
28025,05/22/2020,Sicilia,Italy,2020-05-23 02:32:42,3421.0,268.0,1634.0
28044,05/22/2020,Toscana,Italy,2020-05-23 02:32:42,10035.0,1009.0,7240.0
28046,05/22/2020,Umbria,Italy,2020-05-23 02:32:42,1429.0,74.0,1296.0
28052,05/22/2020,Valle d'Aosta,Italy,2020-05-23 02:32:42,1177.0,143.0,991.0
28054,05/22/2020,Veneto,Italy,2020-05-23 02:32:42,19059.0,1854.0,14182.0
28249,05/23/2020,Abruzzo,Italy,2020-05-24 02:32:43,3221.0,394.0,1659.0
28277,05/23/2020,Basilicata,Italy,2020-05-24 02:32:43,398.0,27.0,330.0
28289,05/23/2020,Calabria,Italy,2020-05-24 02:32:43,1157.0,96.0,773.0
28291,05/23/2020,Campania,Italy,2020-05-24 02:32:43,4744.0,404.0,3067.0
28318,05/23/2020,Emilia-Romagna,Italy,2020-05-24 02:32:43,27513.0,4047.0,18896.0
28326,05/23/2020,Friuli Venezia Giulia,Italy,2020-05-24 02:32:43,3233.0,327.0,2447.0
28367,05/23/2020,Lazio,Italy,2020-05-24 02:32:43,7607.0,676.0,3350.0
28369,05/23/2020,Liguria,Italy,2020-05-24 02:32:43,9427.0,1414.0,6279.0
28370,05/23/2020,Lombardia,Italy,2020-05-24 02:32:43,86825.0,15840.0,45355.0
28380,05/23/2020,Marche,Italy,2020-05-24 02:32:43,6701.0,993.0,3995.0
28398,05/23/2020,Molise,Italy,2020-05-24 02:32:43,431.0,22.0,220.0
28432,05/23/2020,P.A. Bolzano,Italy,2020-05-24 02:32:43,2590.0,291.0,2085.0
28433,05/23/2020,P.A. Trento,Italy,2020-05-24 02:32:43,4395.0,456.0,3374.0
28441,05/23/2020,Piemonte,Italy,2020-05-24 02:32:43,30137.0,3771.0,18341.0
